arresting_agency_url,inmate_race,inmate_sex,inmate_date_of_arrest
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,06/30/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/13/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,10/17/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/29/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/30/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/21/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/09/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/21/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/09/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/16/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/20/2018
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/17/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/25/2019
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,04/10/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/06/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/09/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/17/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/22/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/18/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/23/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/09/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/15/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/02/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/20/2019
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,02/02/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/01/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,03/23/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/27/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/16/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,05/02/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/27/2019
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/10/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/13/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/15/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/16/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/08/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/22/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/01/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/23/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/01/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/18/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/29/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/22/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,09/03/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/14/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/16/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/12/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,09/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/23/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/09/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/18/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/08/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,01/04/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,10/18/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/18/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/24/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/27/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/20/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/14/2018
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/30/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/13/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/16/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/24/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/29/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/22/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/24/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/21/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/15/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/18/2019
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,09/08/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/03/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,04/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,05/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/22/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/03/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/17/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/29/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/12/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/20/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/18/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/11/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/20/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/01/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,02/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/21/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/18/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/08/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/13/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/21/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,01/23/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/17/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/25/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/06/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/13/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/10/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/15/2019
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/20/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/20/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/16/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,03/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/12/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,04/12/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/26/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/11/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/24/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/12/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/29/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/06/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/13/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/26/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/26/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,09/17/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,06/08/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/30/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/07/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/30/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/08/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,09/15/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/14/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/14/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/09/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/22/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/10/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,04/29/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/10/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,09/22/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/15/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/29/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/08/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/17/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,10/25/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/15/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/22/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/01/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,03/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/21/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/14/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/11/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/23/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/15/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/31/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/25/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/29/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/29/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/24/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,11/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/18/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/09/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/14/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/04/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/07/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/01/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/30/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/20/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/19/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/10/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/05/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/14/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,04/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/22/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/20/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/01/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,05/20/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,03/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,02/01/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,01/20/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/04/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,04/13/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,06/11/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/05/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,02/10/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,12/18/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,06/11/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,09/16/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,07/27/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,11/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,09/30/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,04/14/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/30/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/02/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,08/13/2019
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/11/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/21/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,10/03/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/18/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Female,10/06/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/15/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/10/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/30/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/16/2020
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,01/29/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,07/07/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Male,10/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,08/08/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,05/26/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,10/23/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,12/15/2021
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,06/09/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,White,Female,09/28/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,09/18/2022
http://www.caddo.lavns.org/roster.aspx?__EVENTTARGET=lbShowAll,Black,Male,11/07/2021
